obs,machine,id,time..2,elapsed,date,hhmmss,averaging,TIME..7,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,TIME..71,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time..112,hhmmss..113,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
91,alb,r1_hn_ni,1634253369,3348,10/14/21 18:16,18:16:08,none,1634253369,5.69E-05,0.056852722,-0.326073964,400.152,543.3924648,48.85514383,35.97672912,0.003344595,2.745397846,0.003342333,0.002089161,0,25.13757406,24.5961,3.103911314,50.32086527,1.614723554,3.208854907,1.48918776,-2.507205033,82.47110998,6.346130415,86.31003536,0,0,1,0,47805.02663,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.326073964,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253369,400.152,399.97,17.9598,17.9263,397.961,17.8448,999.97,89.8081,0.0995579,25.1533,24.5961,999.9,0,0,10005,0,0.00152894,0,0,0,0,3.18,0,-10.4,-1.36,34.937,38.875,36.25,37.625,34.937,0,0,0,3292.1,0,1.9196,-0.329230704,5.7915383,-7.6704,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.144143003,0.09251772,0.025027539,1,1.749714286,1.307084149,1.905941816,0,0.0328477,-0.002572832,0.0006719,1,2,3,3-Feb,100,100,2.191,0.115,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.9,2,1.62109,2.54517,2.84912,3.18115,3.09814,2.38403,33.8057,15.0952,18,1061.75,752.78,24.9997,23.5085,30,23.2606,23.3301,32.4714,14.1132,60.6376,25,400,17.8012,101.395,101.659
92,alb,r1_hn_ni,1634253374,3353,10/14/21 18:16,18:16:13,none,1634253374,7.74E-05,0.077389251,-0.427635484,400.19,537.7081225,48.34396457,35.98006125,0.004556812,2.747276157,0.004552617,0.002845762,0,25.12810702,24.5888,3.102556578,50.31980495,1.614324176,3.208128842,1.488232402,-3.412865967,83.04592302,6.385636169,86.01869322,0,0,1,0,47856.73617,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.427635484,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253374,400.19,399.952,17.9554,17.9098,397.999,17.8405,999.996,89.8077,0.0997471,25.1495,24.5888,999.9,0,0,10016.2,0,0.00152894,0,0,0,0,2.72,0,-7.03,-1.86,34.312,38.937,36.375,37.812,35,0,0,0,3297.5,0,1.948846154,1.538119738,-7.964444643,-7.813846154,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.16049125,0.160481066,0.027360341,1,1.926060606,0.603955041,1.808195047,1,0.03388949,0.012006236,0.002351454,1,3,3,3-Mar,100,100,2.191,0.1149,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2,2.1,1.62109,2.54395,2.84912,3.18237,3.09814,2.41333,33.8057,15.1127,18,1062.78,752.827,24.9997,23.5085,30.0002,23.2606,23.3301,32.472,14.4224,60.6376,25,400,17.7523,101.396,101.658
93,alb,r1_hn_ni,1634253379,3358,10/14/21 18:16,18:16:18,none,1634253379,9.83E-05,0.098268011,-0.357681158,400.219,487.1536466,43.79846104,35.98243881,0.005786341,2.74442485,0.005779572,0.00361284,0,25.12020918,24.5797,3.100868521,50.26243324,1.612281972,3.207727657,1.488586549,-4.333619267,83.99543445,6.464992471,86.12680765,0,0,1,0,47779.47297,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.357681158,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253379,400.219,400.028,17.9328,17.8749,398.028,17.8183,1000.06,89.8067,0.100173,25.1474,24.5797,999.9,0,0,9999.38,0,0.00154805,0,0,0,0,2.81,0,-10.59,-1.48,35.125,39,36.312,37.812,35,0,0,0,3302.3,0,1.614615385,2.289230874,-0.12991469,-7.873846154,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.1848145,0.263705651,0.040961134,1,1.751818182,-2.148216841,1.963554993,0,0.03881464,0.077349539,0.008820569,1,2,3,3-Feb,100,100,2.191,0.1145,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2.1,2.1,1.62109,2.54517,2.84912,3.18115,3.09814,2.3999,33.8057,15.1039,18,1062.65,752.664,24.9997,23.5085,30,23.2606,23.3301,32.4704,14.997,60.6376,25,400,17.7299,101.397,101.659
94,alb,r1_hn_ni,1634253384,3363,10/14/21 18:16,18:16:23,none,1634253384,0.000113186,0.113186464,-0.376951865,400.252,479.093162,43.07384253,35.98546793,0.006647574,2.743168453,0.006638637,0.00414995,0,25.11386787,24.5851,3.101870128,50.17127439,1.609147004,3.207307415,1.492723125,-4.991523048,82.83301964,6.378545971,84.22004257,0,0,1,0,47745.66156,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.376951865,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253384,400.252,400.053,17.8979,17.8312,398.061,17.784,999.946,89.8071,0.0999284,25.1452,24.5851,999.9,0,0,9991.88,0,0.00152894,0,0,0,0,0.36,0,-6.36,-1.57,34.312,39.062,36.437,38,35.062,0,0,0,3307.1,0,1.979230769,2.771966012,10.14119637,-7.728076923,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.186911025,0.172392056,0.040069304,1,1.732285714,4.759373777,1.924776923,0,0.046473068,0.130373803,0.012917874,0,1,3,3-Jan,100,100,2.191,0.1139,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2.2,2.2,1.62109,2.5415,2.84912,3.18237,3.09814,2.41333,33.8057,15.1127,18,1062.11,752.827,24.9999,23.5085,30.0001,23.2596,23.3301,32.468,14.997,60.6376,25,400,17.7381,101.397,101.659
95,alb,r1_hn_ni,1634253389,3368,10/14/21 18:16,18:16:28,none,1634253389,9.86E-05,0.09859517,-0.232792796,400.217,453.0602863,40.73379542,35.98275526,0.005780697,2.74434309,0.005773941,0.003609319,0,25.11591782,24.584,3.101666074,50.09795442,1.606604034,3.206925418,1.49506204,-4.348046991,82.73533141,6.368197133,84.75548155,0,0,1,0,47777.95028,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.232792796,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253389,400.217,400.101,17.8694,17.8113,398.026,17.7559,1000,89.808,0.100113,25.1432,24.584,999.9,0,0,9998.75,0,0.00152894,0,0,0,0,2.32,0,-6.53,-0.74,35.25,39.125,36.375,38,35.062,0,0,0,3312.5,0,1.9444,5.136154057,-3.133076923,-7.1504,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.18472369,-0.297391567,0.044818713,1,1.956969697,2.419623088,1.78793174,0,0.05323691,0.091684847,0.01064693,1,2,3,3-Feb,100,100,2.191,0.1135,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2.3,2.3,1.62109,2.54028,2.84912,3.18237,3.09814,2.41577,33.8057,15.1127,18,1062.06,752.734,24.9999,23.5085,30.0001,23.2595,23.3301,32.4625,15.2858,60.6376,25,400,17.744,101.397,101.659
96,alb,r1_hn_ni,1634253394,3373,10/14/21 18:16,18:16:33,none,1634253394,7.86E-05,0.07856808,-0.271436604,400.159,482.6271351,43.39196937,35.97743643,0.004597085,2.746976915,0.004592816,0.002870893,0,25.11927882,24.589,3.102593687,50.04913649,1.604828198,3.206505268,1.497765489,-3.464852335,81.74845073,6.286291676,84.56989007,0,0,1,0,47849.96126,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.271436604,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253394,400.159,400.015,17.8497,17.8034,397.968,17.7365,999.987,89.8079,0.0999527,25.141,24.589,999.9,0,0,10014.4,0,0.00152894,0,0,0,0,-3.35,0,-6.22,-1.24,33.875,39.187,36.5,38.125,35.125,0,0,0,3317.3,0,1.9,-8.69230756,-3.464615422,-7.2212,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.18442464,-0.238428655,0.046227335,1,1.924848485,0.940219984,1.73176932,1,0.057126998,-0.007205582,0.005777006,1,3,3,3-Mar,100,100,2.191,0.1132,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2.4,2.4,1.62109,2.53906,2.84912,3.18237,3.09814,2.41211,33.8057,15.1127,18,1062.27,752.431,24.9999,23.5085,30,23.2602,23.3301,32.4667,15.2858,60.6376,25,400,17.744,101.397,101.66
97,alb,r1_hn_ni,1634253399,3378,10/14/21 18:16,18:16:38,none,1634253399,6.81E-05,0.068050144,-0.303908951,400.164,509.9880878,45.85272726,35.9785085,0.003979147,2.748899279,0.00397595,0.002485256,0,25.12119884,24.5896,3.102705017,50.03083071,1.604145683,3.206314307,1.498559334,-3.001011338,81.56854132,6.268057883,84.83558787,0,0,1,0,47902.48935,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.303908951,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253399,400.164,399.998,17.8418,17.8017,397.973,17.7288,1000.04,89.8099,0.0995084,25.14,24.5896,999.9,0,0,10025.6,0,0.00152894,0,0,0,0,1.58,0,-7.2,-1.14,35,39.312,36.5,38.187,35.125,0,0,0,3322.1,0,2.0564,3.540769275,-8.77153846,-7.7992,15,1634253252,18:14:12,1634253252,1634253250,140,-0.1,-0.001,2.191,0.115,400,18,1.27,0.64,0.16264044,-0.053540603,0.033175364,1,2.102571429,0.755694716,1.816913148,1,0.054463718,-0.082093809,0.008544552,1,3,3,3-Mar,100,100,2.191,0.113,1.577649238,0.001948428,-1.17E-06,3.75E-10,-0.051092413,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,2.4,2.5,1.62109,2.54028,2.84912,3.18115,3.09814,2.3999,33.8057,15.1127,18,1062.77,752.943,25,23.5085,30.0001,23.2606,23.3301,32.4649,15.2858,60.6376,25,400,17.744,101.398,101.66
98,alb,r2_hn_ni,1634253858,3837,10/14/21 18:24,18:24:17,none,1634253858,0.000205701,0.205701064,-0.639021582,400.308,473.9082182,42.61392839,35.99578103,0.011961844,2.744040735,0.01193295,0.007460684,0,25.20687978,24.711,3.125302709,50.03413335,1.616118022,3.230031008,1.509184687,-9.071416926,81.77942108,6.303166247,79.0111704,0,0,1,0,47750.67089,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.639021582,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253858,400.308,399.974,17.9728,17.8516,398.029,17.8569,1000.02,89.82,0.100214,25.2638,24.711,999.9,0,0,9995.62,0,0.00152894,0,0,0,0,2.84,0,0.03,-1.07,36.687,41.625,38,41.625,36.625,0,0,0,3781.1,0,2.475769231,-0.932991348,1.535042697,-3.335384615,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.292234075,0.034684492,0.023473891,1,2.309714286,1.494481409,1.99742332,0,0.1186852,0.006910942,0.001074579,1,2,3,3-Feb,100,100,2.279,0.1159,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,0.7,0.7,1.62109,2.54395,2.84912,3.18481,3.09814,2.41211,34.7837,24.0963,18,1061.16,752.777,25.0001,23.5243,30.0001,23.2763,23.3478,32.4605,14.7767,61.8654,25,400,17.8417,101.395,101.66
99,alb,r2_hn_ni,1634253863,3842,10/14/21 18:24,18:24:22,none,1634253863,0.000202116,0.202115524,-0.734193382,400.34,488.3346898,43.90933828,35.99716516,0.011740645,2.745559211,0.011712824,0.007323009,0,25.2089007,24.7177,3.126554041,50.02379213,1.615880141,3.230223204,1.5106739,-8.913294603,80.98096961,6.238415082,78.30609009,0,0,1,0,47791.73182,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.734193382,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253863,400.34,399.948,17.9709,17.8518,398.061,17.855,999.916,89.8167,0.0997839,25.2648,24.7177,999.9,0,0,10005,0,0.0016245,0,0,0,0,2.28,0,3.03,-0.78,35.625,41.625,38.312,41.75,36.687,0,0,0,3786.5,0,2.192,0.212307773,9.155384582,-2.7664,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.293584475,0.150344251,0.025391132,1,2.365151515,-2.234369982,1.782235779,0,0.119352375,0.012589227,0.001406785,1,2,3,3-Feb,100,100,2.279,0.1159,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,0.8,0.8,1.62109,2.54395,2.84912,3.18604,3.09814,2.36694,34.7837,24.0875,18,1060.06,752.382,25,23.5243,30.0002,23.2763,23.3478,32.4632,14.7767,61.8654,25,400,17.8417,101.397,101.661
100,alb,r2_hn_ni,1634253868,3847,10/14/21 18:24,18:24:27,none,1634253868,0.000208582,0.208582266,-0.235151093,400.247,420.0267526,37.76747999,35.98894706,0.012127032,2.741554226,0.012097309,0.007563483,0,25.21013409,24.7125,3.12558282,50.02172415,1.616111404,3.230819072,1.509471416,-9.198477923,82.08960371,6.332990678,79.22411647,0,0,1,0,47682.34739,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.235151093,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253868,400.247,400.156,17.9734,17.8505,397.968,17.8575,1000,89.8166,0.100244,25.2679,24.7125,999.9,0,0,9981.25,0,0.00152894,0,0,0,0,3.98,0,-6.43,-2.63,35.125,41.625,38.062,41.625,36.687,0,0,0,3791.3,0,2.3436,-3.166153755,2.889230833,-2.8256,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.31984025,0.23579928,0.070772587,1,2.195151515,-2.055529055,1.79691001,0,0.1195031,0.001165553,0.001431493,1,2,3,3-Feb,100,100,2.279,0.1159,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,0.9,0.9,1.62109,2.53906,2.84912,3.18481,3.09814,2.41455,34.8066,24.0963,18,1061.19,753.944,25,23.5243,30,23.2769,23.3478,32.4603,14.7767,61.8654,25,400,17.8414,101.396,101.662
101,alb,r2_hn_ni,1634253873,3852,10/14/21 18:24,18:24:32,none,1634253873,0.000207388,0.207388357,-0.609693474,400.403,469.5608971,42.22223735,36.00365918,0.012043572,2.744325669,0.012014286,0.007511554,0,25.21171863,24.7195,3.126890294,50.00435493,1.615665588,3.231049756,1.511224706,-9.145826547,81.31446618,6.267114302,78.43575393,0,0,1,0,47757.53303,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.609693474,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253873,400.403,400.087,17.9681,17.8459,398.123,17.8523,999.977,89.8183,0.100255,25.2691,24.7195,999.9,0,0,9997.5,0,0.00152894,0,0,0,0,3.3,0,-4.37,-2.42,35.875,41.625,38.187,41.687,36.625,0,0,0,3796.1,0,2.1224,3.575384653,-4.37538454,-2.534,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.288909195,-0.382840208,0.104802122,1,2.143714286,1.685166341,1.875616601,0,0.120820075,0.012710488,0.00237816,1,2,3,3-Feb,100,100,2.28,0.1158,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1,1,1.62109,2.53906,2.84912,3.18481,3.09814,2.41455,34.8066,24.0963,18,1060.68,753.384,25.0001,23.5243,30.0002,23.2774,23.3478,32.4573,14.7767,61.8654,25,400,17.8414,101.397,101.663
102,alb,r2_hn_ni,1634253878,3857,10/14/21 18:24,18:24:37,none,1634253878,0.000204504,0.20450355,-0.70019519,400.356,482.7285036,43.40518248,35.99854806,0.011871007,2.744606812,0.011842557,0.007404148,0,25.21372225,24.7215,3.127263946,49.99538169,1.615490997,3.231280455,1.511772949,-9.018606562,81.20442267,6.258092652,78.44390876,0,0,1,0,47764.94432,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.70019519,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253878,400.356,399.985,17.9666,17.8461,398.076,17.8508,999.98,89.8164,0.0999446,25.2703,24.7215,999.9,0,0,9999.38,0,0.00152894,0,0,0,0,3.29,0,-6.13,-2.62,36,41.625,38.062,41.687,36.687,0,0,0,3801.5,0,2.335384615,1.443418839,0.535384676,-2.341538462,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.303125045,-0.060801274,0.109823641,1,2.205757576,2.180419167,1.718808661,0,0.121091475,0.006523846,0.002279555,1,2,3,3-Feb,100,100,2.28,0.1158,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1,1.1,1.62109,2.54517,2.84912,3.18481,3.09814,2.38159,34.8296,24.0875,18,1061.26,752.801,24.9999,23.5258,30,23.2782,23.3478,32.4585,14.7767,61.8654,25,400,17.8414,101.395,101.663
103,alb,r2_hn_ni,1634253883,3862,10/14/21 18:24,18:24:42,none,1634253883,0.000204681,0.204681366,-0.660282535,400.318,477.2524469,42.91534763,35.99727198,0.011888494,2.744495793,0.011859958,0.007415032,0,25.21567101,24.7175,3.126516681,49.99129284,1.615551106,3.231664985,1.510965575,-9.026448257,82.0889055,6.32644846,79.38890571,0,0,1,0,47761.72253,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.660282535,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253883,400.318,399.971,17.9662,17.8456,398.038,17.8504,1000.02,89.8218,0.0998922,25.2723,24.7175,999.9,0,0,9998.12,0,0.00152894,0,0,0,0,0.73,0,-2.95,-2.17,35.25,41.687,38.25,41.75,36.687,0,0,0,3806.3,0,2.207692308,-4.904615432,-3.80581206,-2.826923077,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.319677745,0.207161248,0.114106989,1,2.201212121,-1.278251354,1.709573325,0,0.12082,0.001790837,0.002335145,1,2,3,3-Feb,100,100,2.28,0.1158,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.1,1.2,1.62109,2.53784,2.84912,3.18481,3.09814,2.39624,34.8525,24.0963,18,1060.37,752.941,25,23.5263,30.0001,23.2782,23.3478,32.4603,14.7767,61.8654,25,400,17.8414,101.394,101.663
104,alb,r2_hn_ni,1634253888,3867,10/14/21 18:24,18:24:47,none,1634253888,0.000203327,0.203327348,-0.556409107,400.291,463.9435193,41.71779332,35.99415988,0.011801722,2.745301074,0.011773609,0.007361026,0,25.21556092,24.7218,3.127319997,49.98737766,1.615376525,3.231568849,1.511943472,-8.966736038,81.40256933,6.271833377,78.70766667,0,0,1,0,47783.66191,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.556409107,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253888,400.291,400.006,17.9646,17.8448,398.012,17.8489,1000.04,89.82,0.0999829,25.2718,24.7218,999.9,0,0,10003.1,0,0.00154805,0,0,0,0,-1.14,0,-1.85,-2.27,36.937,41.687,38.062,41.625,36.687,0,0,0,3811.1,0,1.726538462,-12.51658122,-0.512136708,-2.503846154,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.30624392,0.577627893,0.092404975,0,1.839714286,-6.390528376,1.720831171,0,0.121187725,-0.016171508,0.001878689,1,1,3,3-Jan,100,100,2.279,0.1157,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.2,1.2,1.62109,2.54028,2.84912,3.18481,3.09814,2.40112,34.8525,24.0875,18,1060.94,752.876,25,23.5263,30.0001,23.2782,23.3497,32.458,14.7767,61.8654,25,400,17.8414,101.395,101.661
105,alb,r2_hn_ni,1634253893,3872,10/14/21 18:24,18:24:52,none,1634253893,0.00020721,0.20721013,-0.497913442,400.26,454.7512805,40.89197325,35.99202886,0.012044013,2.746916065,0.012014752,0.007511843,0,25.21461825,24.7105,3.125209343,49.98381817,1.615271108,3.231588076,1.509938236,-9.137966723,83.13870222,6.401470701,80.4022062,0,0,1,0,47827.60925,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.497913442,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253893,400.26,400.011,17.9631,17.841,397.98,17.8474,999.941,89.8217,0.0999231,25.2719,24.7105,999.9,0,0,10012.5,0,0.00152894,0,0,0,0,1.94,0,-4.45,-2.71,35.687,41.687,38.437,41.812,36.75,0,0,0,3816.5,0,1.6744,4.406922998,5.271538572,-2.3264,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.3361466,-0.305104188,0.038606293,1,1.907272727,-1.890154652,1.731111524,0,0.1203554,-0.000106334,0.000753108,1,2,3,3-Feb,100,100,2.28,0.1157,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.3,1.3,1.62109,2.53662,2.84912,3.18481,3.09814,2.37549,34.8755,24.0963,18,1062.36,753.225,25,23.5263,30.0001,23.2782,23.3497,32.4575,14.7767,61.8654,25,400,17.8414,101.394,101.66
106,alb,r2_hn_ni,1634253898,3877,10/14/21 18:24,18:24:57,none,1634253898,0.000173467,0.173467102,-0.622834833,400.342,487.1670214,43.80786937,36.00024071,0.010076576,2.742843979,0.010056055,0.006286875,0,25.2243802,24.7146,3.125975012,49.9951819,1.6156864,3.231684213,1.510288611,-7.649899204,82.48311572,6.360568218,81.19378474,0,0,1,0,47716.8357,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.622834833,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.5,0: Broadleaf,1634253898,400.342,400.01,17.9673,17.8651,398.062,17.8516,1000.1,89.8236,0.100117,25.2724,24.7146,999.9,0,0,9988.12,0,0.00154805,0,0,0,0,0.36,0,-0.96,-1.9,36.937,41.687,38.062,41.687,36.75,0,0,0,3821.3,0,1.6868,3.327692163,-10.03999983,-2.1372,15,1634253815,18:23:35,1634253815,1634253813,141,0.088,0.001,2.279,0.112,400,18,0.39,0.15,0.322436525,-0.271343966,0.0404383,1,1.75,1.526431718,1.622379472,0,0.1191017,-0.016576818,0.003881695,1,2,3,3-Feb,100,100,2.28,0.1157,1.666175635,0.001948428,-1.17E-06,3.75E-10,-0.050415002,0.001324991,0.000451987,-2.62E-07,2,2078,1,28,1.4,1.4,1.62109,2.53906,2.84912,3.18481,3.09814,2.43652,34.8755,24.0963,18,1061.79,752.992,25,23.5263,30.0001,23.2782,23.3497,32.4583,14.7767,62.2374,25,400,17.8412,101.396,101.662
